"station","hour","output","input","net","lon","lat","type","loctype","address","north","south","east","west","postal_code","country","administrative_area_level_2","administrative_area_level_1","locality","street","streetNo","point_of_interest","query"
"Jefferson Dr & 14th St SW","12",1,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","18",3,0,-3,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","11",4,3,-1,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","07",0,1,1,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","02",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","10",2,2,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","13",5,7,2,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","05",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","22",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","00",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","08",3,4,1,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","17",8,3,-5,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","19",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","14",6,4,-2,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","03",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","04",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","16",3,6,3,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","20",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","15",2,3,1,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","01",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","09",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","23",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","06",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Dr & 14th St SW","21",0,1,0,-77.0319526,38.8886121,"intersection","approximate","14th street southwest & jefferson drive southwest, washington, dc 20560, usa",38.8899610802915,38.8872631197085,-77.0306036197085,-77.0333015802915,"20560","united states",,"district of columbia","washington","14th street southwest",,,"Jefferson+Dr+and+14th+St+SW,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","05",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","09",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","21",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","06",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","14",2,4,2,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","03",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","00",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","20",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","07",1,2,1,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","04",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","18",1,3,2,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","11",0,5,5,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","01",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","13",6,1,-5,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","19",3,0,-3,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","02",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","22",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","17",4,0,-4,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","12",3,1,-2,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","08",2,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","10",0,2,2,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","16",3,7,4,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","15",2,0,-2,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"Jefferson Memorial","23",1,2,0,-77.0364628,38.8810035,"establishment","approximate","thomas jefferson memorial, 701 east basin sw, washington, dc 20242, usa",38.8827138,38.8798753,-77.033177,-77.040081,"20242","united states",,"district of columbia","washington","east basin sw",701,,"Jefferson+Memorial,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","07",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","23",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","17",2,1,-1,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","13",0,1,1,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","16",1,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","19",1,0,-1,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","08",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","00",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","06",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","02",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","18",1,0,-1,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","04",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","21",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","15",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","14",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","09",0,1,1,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","11",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","12",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","03",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","01",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","20",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","05",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","22",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"John McCormack Dr & Michigan Ave NE","10",0,1,0,-76.9953491,38.9334941,"intersection","approximate","michigan avenue northeast & john mccormack drive northeast, washington, dc 20017, usa",38.9348430802915,38.9321451197085,-76.9940001197085,-76.9966980802915,"20017","united states",,"district of columbia","washington","michigan avenue northeast",,,"John+McCormack+Dr+and+Michigan+Ave+NE,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","18",1,1,0,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","05",0,2,2,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","04",0,2,0,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","03",0,2,0,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","21",0,2,0,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","10",4,0,-4,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
"Kennedy Center","14",1,0,-1,-77.0216698,38.9092456,"establishment","approximate","kennedy recreation center, 1401 7th street northwest, washington, dc 20001, usa",38.9104535302915,38.9077555697085,-77.0195676697085,-77.0222656302915,"20001","united states",,"district of columbia","washington","7th street northwest",1401,,"Kennedy+Center,+Washington,+District+of+Columbia,+USA."
